Acer pensylvanicum,Sapindaceae
Acer rubrum,Sapindaceae
Acer saccharum,Sapindaceae
Acer spicatum,Sapindaceae
Achillea millefolium,Asteraceae
Actaea pachypoda,Ranunculaceae
Actaea racemosa,Ranunculaceae
Adiantum pedatum,Pteridaceae
Aesculus flava,Sapindaceae
Ageratina altissima,Asteraceae
Agrimonia gryposepala,Rosaceae
Alnus serrulata,Betulaceae
Alyssum alyssoides,Brassicaceae
Amelanchier arborea,Rosaceae
Amelanchier laevis,Rosaceae
Amianthium muscitoxicum,Melanthiaceae
Amphicarpaea bracteata,Fabaceae
Anemone lancifolia,Ranunculaceae
Anemone quinquefolia,Ranunculaceae
Anemone virginiana,Ranunculaceae
Angelica triquinata,Apiaceae
Apios americana,Fabaceae
Apocynum androsaemifolium,Apocynaceae
Aralia nudicaulis,Araliaceae
Aralia racemosa,Araliaceae
Arctium minus,Asteraceae
Arenaria serpyllifolia var. tenuior,Caryophyllaceae
Arisaema triphyllum,Araceae
Aronia melanocarpa,Rosaceae
Aruncus dioicus,Rosaceae
Asarum canadense,Aristolochiaceae
Asclepias syriaca,Apocynaceae
Asplenium platyneuron,Aspleniaceae
Athyrium asplenioides,Woodsiaceae
Barbarea vulgaris,Brassicaceae
Betula alleghaniensis,Betulaceae
Betula lenta,Betulaceae
Botrychium oneidense,Ophioglossaceae
Botrypus virginianus,Ophioglossaceae
Boykinia aconitifolia,Saxifragaceae
Brachyelytrum aristosum,Poaceae
Brassica sp.,Brassicaceae
Callitriche heterophylla,Plantaginaceae
Campanula divaricata,Campanulaceae
Campanula rapunculoides,Campanulaceae
Cardamine pensylvanica,Brassicaceae
Cardamine rotundifolia,Brassicaceae
Carex digitalis,Cyperaceae
Carex frankii,Cyperaceae
Carex gynandra,Cyperaceae
Carex platyphylla,Cyperaceae
Carex radiata,Cyperaceae
Carex rosea,Cyperaceae
Carya glabra,Juglandaceae
Carya ovata,Juglandaceae
Castanea dentata,Fagaceae
Caulophyllum thalictroides,Berberidaceae
Centaurea stoebe ssp. micranthos,Asteraceae
Chaenorhinum minus,Plantaginaceae
Chamaelirium luteum,Melanthiaceae
Chimaphila maculata,Ericaceae
Cichorium intybus,Asteraceae
Cicuta maculata,Apiaceae
Circaea alpina,Onagraceae
Circaea canadensis,Onagraceae
Cirsium discolor,Asteraceae
Cirsium vulgare,Asteraceae
Clematis virginiana,Ranunculaceae
Clinopodium vulgare,Lamiaceae
Clintonia borealis,Liliaceae
Clintonia umbellulata,Liliaceae
Collinsonia canadensis,Lamiaceae
Commelina communis,Commelinaceae
Conium maculatum,Apiaceae
Conopholis americana,Orobanchaceae
Convallaria majalis,Asparagaceae
Corallorhiza maculata,Orchidaceae
Corallorhiza odontorhiza,Orchidaceae
Coreopsis major,Asteraceae
Cornus alternifolia,Cornaceae
Cornus amomum,Cornaceae
Corylus cornuta,Betulaceae
Crataegus macrosperma,Rosaceae
Cryptotaenia canadensis,Apiaceae
Cyperus sp.,Cyperaceae
Cypripedium acaule,Orchidaceae
Cypripedium parviflorum var. pubescens,Orchidaceae
Danthonia spicata,Poaceae
Daucus carota,Apiaceae
Dendrolycopodium obscurum,Lycopodiaceae
Dennstaedtia punctilobula,Dennstaedtiaceae
Dianthus armeria,Caryophyllaceae
Dicentra canadensis,Papaveraceae
Dichanthelium clandestinum,Poaceae
Dichanthelium dichotomum,Poaceae
Dichanthelium latifolium,Poaceae
Dioscorea villosa,Dioscoreaceae
Diphasiastrum digitatum,Lycopodiaceae
Dryopteris campyloptera,Dryopteridaceae
Dryopteris carthusiana,Dryopteridaceae
Dryopteris goldiana,Dryopteridaceae
Dryopteris intermedia,Dryopteridaceae
Dryopteris marginalis,Dryopteridaceae
Elaeagnus umbellata,Elaeagnaceae
Elymus hystrix,Poaceae
Epipactis helleborine,Orchidaceae
Equisetum arvense,Equisetaceae
Erigeron annuus,Asteraceae
Eupatorium perfoliatum,Asteraceae
Eupatorium serotinum,Asteraceae
Eurybia macrophylla,Asteraceae
Euthamia graminifolia,Asteraceae
Eutrochium fistulosum,Asteraceae
Fagus grandifolia,Fagaceae
Fallopia convolvulus,Polygonaceae
Fallopia cristata,Polygonaceae
Festuca subverticillata,Poaceae
Fragaria virginiana,Rosaceae
Fraxinus americana,Oleaceae
Galax urceolata,Diapensiaceae
Galinsoga parviflora,Asteraceae
Galium tinctorium,Rubiaceae
Galium triflorum,Rubiaceae
Gaultheria procumbens,Ericaceae
Gaylussacia baccata,Ericaceae
Geranium maculatum,Geraniaceae
Geum canadense,Rosaceae
Glechoma hederacea,Lamiaceae
Goodyera pubescens,Orchidaceae
Hamamelis virginiana,Hamamelidaceae
Helianthus decapetalus,Asteraceae
Hepatica acutiloba,Ranunculaceae
Heuchera villosa,Saxifragaceae
Hieracium pilosella,Asteraceae
Houstonia caerulea,Rubiaceae
Huperzia lucidula,Lycopodiaceae
Hydatica petiolaris,Saxifragaceae
Hydrangea arborescens,Hydrangeaceae
Hydrophyllum canadense,Boraginaceae
Hydrophyllum virginianum,Boraginaceae
Hylodesmum glutinosum,Fabaceae
Hypericum densiflorum,Hypericaceae
Hypericum mutilum,Hypericaceae
Hypericum perforatum,Hypericaceae
Hypericum punctatum,Hypericaceae
Hypopitys monotropa,Ericaceae
Hypoxis hirsuta,Hypoxidaceae
Ilex montana,Aquifoliaceae
Ilex verticillata,Aquifoliaceae
Impatiens capensis,Balsaminaceae
Impatiens pallida,Balsaminaceae
Iris verna,Iridaceae
Isoetes engelmannii,Isoetaceae
Isotrema macrophyllum,Aristolochiaceae
Jeffersonia diphylla,Berberidaceae
Juglans nigra,Juglandaceae
Juncus effusus,Juncaceae
Juncus tenuis,Juncaceae
Kalmia latifolia,Ericaceae
Laportea canadensis,Urticaceae
Lapsana communis,Asteraceae
Lathyrus latifolius,Fabaceae
Leucanthemum vulgare,Asteraceae
Lilium superbum,Liliaceae
Liriodendron tulipifera,Magnoliaceae
Lobelia cardinalis,Campanulaceae
Lobelia inflata,Campanulaceae
Lycopodiella alopecuroides,Lycopodiaceae
Lyonia ligustrina,Ericaceae
Lysimachia lanceolata,Primulaceae
Lysimachia quadrifolia,Primulaceae
Magnolia acuminata,Magnoliaceae
Maianthemum canadense,Asparagaceae
Maianthemum racemosum,Asparagaceae
Medeola virginiana,Liliaceae
Melilotus albus,Fabaceae
Melilotus officinalis,Fabaceae
Menispermum canadense,Menispermaceae
Menziesia pilosa,Ericaceae
Micranthes micranthidifolia,Saxifragaceae
Microstegium vimineum,Poaceae
Mitchella repens,Rubiaceae
Monarda clinopodia,Lamiaceae
Monarda didyma,Lamiaceae
Monarda fistulosa,Lamiaceae
Monotropa uniflora,Ericaceae
Nabalus altissimus,Asteraceae
Nyssa sylvatica,Cornaceae
Oclemena acuminata,Asteraceae
Oenothera biennis,Onagraceae
Onoclea sensibilis,Onocleaceae
Orobanche uniflora,Orobanchaceae
Osmorhiza claytonii,Apiaceae
Osmunda claytoniana,Osmundaceae
Osmundastrum cinnamomeum,Osmundaceae
Ostrya virginiana,Betulaceae
Oxalis montana,Oxalidaceae
Oxalis stricta,Oxalidaceae
Oxydendrum arboreum,Ericaceae
Packera aurea,Asteraceae
Panicum sp.,Poaceae
Parathelypteris noveboracensis,Thelypteridaceae
Parnassia asarifolia,Celastraceae
Paronychia canadensis,Caryophyllaceae
Parthenocissus quinquefolia,Vitaceae
Pedicularis canadensis,Orobanchaceae
Persicaria longiseta,Polygonaceae
Persicaria sagittata,Polygonaceae
Persicaria virginiana,Polygonaceae
Phleum pratense,Poaceae
Physalis longifolia var. subglabrata,Solanaceae
Phytolacca americana,Phytolaccaceae
Picea rubens,Pinaceae
Pilea pumila,Urticaceae
Pinus pungens,Pinaceae
Pinus rigida,Pinaceae
Pinus strobus,Pinaceae
Platanus occidentalis,Platanaceae
Poa cuspidata,Poaceae
Podophyllum peltatum,Berberidaceae
Polygonatum biflorum,Asparagaceae
Polygonatum pubescens,Asparagaceae
Polypodium virginianum,Polypodiaceae
Polystichum acrostichoides,Dryopteridaceae
Populus sp.,Salicaceae
Potentilla recta,Rosaceae
Potentilla simplex,Rosaceae
Prosartes lanuginosa,Liliaceae
Prunella vulgaris,Lamiaceae
Prunus pensylvanica,Rosaceae
Prunus serotina,Rosaceae
Pteridium aquilinum,Dennstaedtiaceae
Pyrola americana,Ericaceae
Quercus alba,Fagaceae
Quercus coccinea,Fagaceae
Quercus ilicifolia,Fagaceae
Quercus montana,Fagaceae
Quercus rubra,Fagaceae
Quercus velutina,Fagaceae
Ranunculus acris,Ranunculaceae
Ranunculus bulbosus,Ranunculaceae
Ranunculus recurvatus,Ranunculaceae
Rhododendron calendulaceum,Ericaceae
Rhododendron maximum,Ericaceae
Rhododendron periclymenoides,Ericaceae
Rhus typhina,Anacardiaceae
Rhynchospora capitellata,Cyperaceae
Ribes rotundifolium,Grossulariaceae
Robinia pseudoacacia,Fabaceae
Rosa multiflora,Rosaceae
Rubus allegheniensis,Rosaceae
Rubus canadensis,Rosaceae
Rubus odoratus,Rosaceae
Rubus pensilvanicus,Rosaceae
Rudbeckia laciniata,Asteraceae
Rumex obtusifolius,Polygonaceae
Salix humilis,Salicaceae
Sambucus canadensis,Adoxaceae
Sambucus racemosa var. pubens,Adoxaceae
Sanguinaria canadensis,Papaveraceae
Saponaria officinalis,Caryophyllaceae
Sassafras albidum,Lauraceae
Sceptridium dissectum,Ophioglossaceae
Scirpus cyperinus,Cyperaceae
Scirpus georgianus,Cyperaceae
Scutellaria saxatilis,Lamiaceae
Securigera varia,Fabaceae
Sedum glaucophyllum,Crassulaceae
Silene stellata,Caryophyllaceae
Silene virginica,Caryophyllaceae
Sisyrinchium mucronatum,Iridaceae
Smallanthus uvedalia,Asteraceae
Smilax herbacea,Smilacaceae
Smilax rotundifolia,Smilacaceae
Solanum carolinense,Solanaceae
Solidago arguta,Asteraceae
Solidago curtisii,Asteraceae
Solidago roanensis,Asteraceae
Sorbus americana,Rosaceae
Spiraea tomentosa,Rosaceae
Sporobolus vaginiflorus,Poaceae
Stellaria media,Caryophyllaceae
Stellaria pubera,Caryophyllaceae
Styrax americanus,Styracaceae
Taraxacum officinale,Asteraceae
Teucrium canadense,Lamiaceae
Thalictrum coriaceum,Ranunculaceae
Thelypteris palustris,Thelypteridaceae
Tilia americana,Malvaceae
Toxicodendron radicans,Anacardiaceae
Tradescantia virginiana,Commelinaceae
Trautvetteria caroliniensis,Ranunculaceae
Trientalis borealis,Primulaceae
Trillium grandiflorum,Melanthiaceae
Trillium sulcatum,Melanthiaceae
Tsuga canadensis,Pinaceae
Tsuga caroliniana,Pinaceae
Typha latifolia,Typhaceae
Ulmus rubra,Ulmaceae
Uvularia perfoliata,Colchicaceae
Uvularia sessilifolia,Colchicaceae
Vaccinium altomontanum,Ericaceae
Vaccinium angustifolium,Ericaceae
Vaccinium corymbosum,Ericaceae
Vaccinium erythrocarpum,Ericaceae
Vaccinium fuscatum,Ericaceae
Vaccinium pallidum,Ericaceae
Vaccinium stamineum,Ericaceae
Veratrum parviflorum,Melanthiaceae
Veratrum viride,Melanthiaceae
Verbena urticifolia,Verbenaceae
Vernonia noveboracensis,Asteraceae
Veronica officinalis,Plantaginaceae
Viburnum acerifolium,Adoxaceae
Viburnum dentatum,Adoxaceae
Viburnum lantanoides,Adoxaceae
Viburnum prunifolium,Adoxaceae
Viburnum rufidulum,Adoxaceae
Viola blanda,Violaceae
Viola cucullata,Violaceae
Viola hastata,Violaceae
Viola rotundifolia,Violaceae
Viola striata,Violaceae
Zizia trifoliata,Apiaceae
